sinr_dl_db,mcs_dl,packet_loss_ratio,prb_utilization,retransmissions,cqi,load_level,mobility_speed,shadowing_enabled,throughput_mbps_roll3,throughput_mbps_roll5,throughput_mbps_lag1,throughput_mbps_lag3,jitter_ms_roll3,jitter_ms_roll5,jitter_ms_lag1,jitter_ms_lag3,sinr_dl_db_roll3,sinr_dl_db_roll5,sinr_dl_db_lag1,sinr_dl_db_lag3,packet_loss_ratio_roll3,packet_loss_ratio_roll5,packet_loss_ratio_lag1,packet_loss_ratio_lag3,timestamp,ue_id,y_true,y_pred
-4.00849,2,0.705,3,6,2,2,0,1,0.5697913333333336,0.3713468,0.324192,0.14736,27.040616666666665,18.73272060000001,19.5844,0.580953,-11.217136666666663,-12.426286000000001,-9.54002,-9.54002,0.8358333333333334,0.8865000000000001,0.9175,0.925,8,5,2.51665,9.026861
-17.8332,0,0.885,9,219,0,3,0,0,0.7204260000000003,0.506918,1.15923,0.225952,14.36005,20.53638060000001,2.51665,59.0208,-10.460569999999995,-12.204926,-4.00849,-20.1029,0.8358333333333334,0.8634999999999999,0.705,0.885,8,5,20.9791,27.87001
-7.24741,0,1.0,3,0,0,3,0,1,0.6123620000000003,0.4774459999999999,0.677856,0.324192,7.8319166666666655,20.420190000000012,20.9791,19.5844,-9.696366666666663,-11.746404,-17.8332,-9.54002,0.8633333333333334,0.8785000000000001,0.885,0.9175,8,5,0.0,5.1824627
89.0884,28,0.0,2,0,15,3,10,0,2.1907520000000003,1.6111356000000001,0.0,1.15923,7.141382666666666,8.705039600000012,0.0,2.51665,21.33593,10.091855999999998,-7.24741,-4.00849,0.6283333333333334,0.7015,1.0,0.705,8,5,0.445048,1.0642755
89.0884,28,0.0,2,0,15,3,1,0,3.9296000000000006,2.7251772,5.8944,0.677856,0.29669866666666667,4.877169200000012,0.445048,20.9791,56.976463333333335,29.817539999999997,89.0884,-17.8332,0.3333333333333335,0.518,0.0,0.885,8,5,0.445048,0.21786281
89.0884,28,0.0,2,0,15,3,3,0,5.8944,3.6722112000000005,5.8944,0.0,0.445048,4.462848800000012,0.445048,0.0,89.0884,48.43691799999999,89.0884,-7.24741,0.0,0.37699999999999995,0.0,1.0,8,5,0.445048,0.35951453
-12.8137,0,0.99375,3,562,0,4,0,0,3.9459733333333333,3.5464639999999994,5.8944,5.8944,6.6554986666666665,4.082308800000012,0.445048,0.445048,55.12103333333334,49.440818,89.0884,89.0884,0.33125000000000016,0.39875,0.0,0.0,8,5,19.0764,13.356641
-4.38094,2,0.805,4,0,2,4,0,1,2.4920200000000006,3.852972,0.04912,5.8944,7.222026,4.511234800000013,19.0764,0.445048,23.964586666666666,50.014112,-12.8137,89.0884,0.5995833333333335,0.35975,0.99375,0.0,8,5,2.14463,7.746087
-12.0591,0,0.901,5,161,0,5,0,0,0.8514120000000003,2.8686072,1.53254,5.8944,12.651876666666666,7.769145200000013,2.14463,0.445048,-9.751246666666662,29.784611999999992,-4.38094,89.0884,0.8999166666666669,0.5399499999999999,0.805,0.0,8,5,16.7346,20.08743
0.466,6,0.813,2,36,4,5,0,1,1.4474020000000003,2.0571452,0.972576,0.04912,6.742446666666666,7.949757600000012,16.7346,19.0764,-5.324679999999995,12.060132,-12.0591,-12.8137,0.8396666666666669,0.70255,0.901,0.99375,8,5,1.34811,4.7444463
-19.0246,0,1.0,7,179,0,1,0,0,0.9365553333333336,0.8782651999999999,1.83709,1.53254,6.02757,7.8607480000000125,1.34811,2.14463,-10.205899999999994,-9.562467999999999,0.466,-4.38094,0.9046666666666668,0.90255,0.813,0.805,9,5,0.0,10.282772
7.90532,14,0.0,5,0,8,1,0,1,1.267296666666667,1.2614011999999997,0.0,0.972576,0.7310856666666666,4.214497400000012,0.0,16.7346,-3.5510933333333283,-5.418663999999999,-19.0246,-12.0591,0.6043333333333335,0.7038,1.0,0.901,9,5,0.845147,3.5371122
-19.0246,0,1.0,9,200,0,2,0,0,0.6549333333333337,0.9548931999999997,1.9648,1.83709,0.28171566666666664,3.7855714000000127,0.845147,1.34811,-10.047959999999994,-8.347396,7.90532,0.466,0.6666666666666669,0.7428,0.0,0.813,9,5,0.0,-7.2339106
-22.7878,0,1.0,3,398,0,2,0,1,0.6549333333333337,0.7603779999999999,0.0,0.0,0.28171566666666664,0.4386514000000128,0.0,0.0,-11.302359999999993,-10.493136,-19.0246,-19.0246,0.6666666666666669,0.7626,1.0,1.0,9,5,0.0,4.188761
-8.72846,0,0.986667,3,298,0,3,0,0,0.026197333333333628,0.4086783999999998,0.0,1.9648,29.5017,17.870049400000013,0.0,0.845147,-16.846953333333328,-12.332028,-22.7878,7.90532,0.9955556666666668,0.7973334,1.0,0.0,9,5,88.5051,28.198635
-22.7878,0,1.0,3,602,0,3,0,1,0.026197333333333628,0.4086783999999998,0.078592,0.0,29.5017,17.870049400000013,88.5051,0.0,-18.101353333333325,-13.084667999999999,-8.72846,-19.0246,0.9955556666666668,0.7973334,0.986667,1.0,9,5,0.0,-6.687055
89.0884,28,0.0,2,0,15,3,10,0,1.9909973333333337,1.1945983999999998,0.0,0.0,29.650026999999998,17.790016200000014,0.0,0.0,19.19071333333334,3.151947999999996,-22.7878,-22.7878,0.6622223333333335,0.7973334,1.0,1.0,9,5,0.444981,5.21759
89.0884,28,0.0,2,0,15,3,1,0,3.9296,2.3734783999999998,5.8944,0.078592,0.29665400000000003,17.879012400000015,0.444981,88.5051,51.79633333333334,24.774547999999996,89.0884,-8.72846,0.3333333333333335,0.5973333999999999,0.0,0.986667,9,5,0.444981,0.23935004
89.0884,28,0.0,2,0,15,3,3,0,5.8944,3.5523584,5.8944,0.0,0.444981,17.96800860000001,0.444981,0.0,89.0884,47.14978799999999,89.0884,-22.7878,0.0,0.39733339999999995,0.0,1.0,9,5,0.444981,0.4032129
-21.4203,0,0.9075,4,291,0,4,0,0,4.171925333333333,3.6820352,5.8944,5.8944,6.360120666666667,3.905068600000014,0.444981,0.444981,52.252166666666675,44.611419999999995,89.0884,89.0884,0.30250000000000016,0.38149999999999995,0.0,0.0,9,5,18.1904,15.500516
-23.6366,0,0.9925,4,765,0,4,0,1,2.2267733333333335,3.693824,0.726976,5.8944,35.58479366666666,21.528868600000017,18.1904,0.444981,14.677166666666674,44.44166,-21.4203,89.0884,0.6333333333333334,0.38,0.9075,0.0,9,5,88.119,89.78151
-3.58828,2,0.856,4,0,2,5,0,0,0.733526666666667,2.7978759999999996,0.058944,5.8944,36.09742333333333,21.836446400000018,88.119,0.444981,-16.21505999999999,25.906323999999994,-23.6366,89.0884,0.9186666666666667,0.5511999999999999,0.9925,0.0,9,5,1.98287,4.350216
-22.7878,0,1.0,3,203,0,5,0,1,0.4912013333333336,1.6189959999999999,1.41466,0.726976,30.033956666666665,21.747450200000017,1.98287,18.1904,-16.670893333333325,3.531083999999995,-3.58828,-21.4203,0.9495000000000001,0.7512,0.856,0.9075,9,5,0.0,41.432964
6.39078,12,0.035,3,2,7,1,0,0,1.1035633333333337,0.8193219999999999,0.0,0.058944,1.1713199999999953,21.964672000000014,0.0,88.119,-6.661766666666658,-13.008440000000002,-22.7878,-23.6366,0.6303333333333334,0.7582,1.0,0.9925,10,5,1.53109,2.8936675
-17.4844,0,1.0,3,816,0,1,0,1,0.6320100000000003,0.6739267999999998,1.89603,1.41466,0.5103633333333286,18.326592000000016,1.53109,1.98287,-11.29380666666666,-12.221260000000004,6.39078,-3.58828,0.6783333333333333,0.7767,0.035,0.856,10,5,0.0,-9.20142
-4.19018,2,0.38,4,54,2,2,0,0,1.4441266666666668,1.1494079999999998,0.0,0.0,1.5398366666666619,1.320476000000017,0.0,0.0,-5.094599999999991,-8.331976000000003,-17.4844,-22.7878,0.47166666666666685,0.6542,1.0,1.0,10,5,3.08842,3.5001276
-18.5588,0,1.0,3,55,0,2,0,1,0.8121166666666669,0.8664759999999998,2.43635,1.89603,20.48780666666666,12.598902000000017,3.08842,1.53109,-13.411126666666659,-11.326080000000003,-4.19018,6.39078,0.7933333333333334,0.683,0.38,0.035,10,5,58.375,28.361206
-19.7434,0,0.923333,4,335,0,3,0,0,0.9627513333333336,0.9568567999999997,0.0,0.0,28.37750666666666,17.332722000000018,58.375,0.0,-14.16412666666666,-10.717200000000004,-18.5588,-17.4844,0.7677776666666668,0.6676666,1.0,1.0,10,5,23.6691,32.187164
-11.5347,0,1.0,4,65,0,3,0,1,0.15063466666666694,0.5776507999999998,0.451904,2.43635,27.34803333333333,17.026504000000017,23.6691,3.08842,-16.612299999999994,-14.302296000000004,-19.7434,-4.19018,0.9744443333333335,0.8606666000000001,0.923333,0.38,10,5,0.0,22.011703
89.0884,28,0.0,2,0,15,3,10,0,2.115434666666667,1.7565307999999997,0.0,0.0,8.038008999999995,17.115489400000016,0.0,58.375,19.270100000000006,7.0122639999999965,-11.5347,-18.5588,0.6411110000000001,0.6606666,1.0,1.0,10,5,0.444927,1.3382969
89.0884,28,0.0,2,0,15,3,1,0,3.9296000000000006,2.4481408,5.8944,0.451904,0.2966179999999953,16.586790800000017,0.444927,23.6691,55.547366666666676,25.667979999999993,89.0884,-19.7434,0.3333333333333335,0.5846666,0.0,0.923333,10,5,0.444927,0.3516437
89.0884,28,0.0,2,0,15,3,3,0,5.8944,3.6270207999999995,5.8944,0.0,0.444927,5.000776200000017,0.444927,0.0,89.0884,47.19741999999999,89.0884,-11.5347,0.0,0.38466659999999997,0.0,1.0,10,5,0.444927,0.40120333
9.81433,16,0.0575,5,10,9,4,0,0,6.398700000000001,5.0181,5.8944,5.8944,0.7092313333333286,0.514524200000017,0.444927,0.444927,62.66371000000001,53.108965999999995,89.0884,89.0884,0.019166666666666814,0.21150000000000002,0.0,0.0,10,5,1.23784,1.363843
-37.7224,0,1.0,4,414,0,4,0,1,4.4339,5.0181,7.4073,5.8944,10.323922333333329,6.372324200000017,1.23784,0.444927,20.39344333333334,47.87142599999999,9.81433,89.0884,0.3525000000000002,0.21150000000000002,0.0575,0.0,10,5,29.289,35.46507
-16.4438,0,0.998,3,532,0,5,0,0,2.4756493333333336,3.8431495999999994,0.0,5.8944,13.807213333333328,8.462298800000017,29.289,0.444927,-14.78395666666666,26.764985999999993,-37.7224,89.0884,0.6851666666666668,0.41109999999999997,1.0,0.0,10,5,10.8948,15.876714
-35.1994,0,1.0,4,277,0,5,0,1,0.006549333333333629,2.6642696,0.019648,7.4073,28.839033333333333,17.63997340000002,10.8948,1.23784,-29.788533333333323,1.9074259999999952,-16.4438,9.81433,0.9993333333333334,0.6111,0.998,0.0575,10,5,46.3333,46.1842
-14.3372,0,0.7,4,372,0,1,0,0,0.20302933333333362,1.6032775999999997,0.0,0.0,24.300233333333328,20.685508000000016,46.3333,29.289,-21.99346666666666,-18.777694000000004,-35.1994,-37.7224,0.8993333333333334,0.7510999999999999,1.0,1.0,11,5,15.6726,19.138044
-14.4023,0,0.86,3,383,0,1,0,1,0.28817066666666696,0.17683199999999982,0.58944,0.019648,37.78766666666666,30.709360000000014,15.6726,10.8948,-21.312966666666657,-23.621020000000005,-14.3372,-16.4438,0.8533333333333335,0.9116,0.7,0.998,11,5,51.3571,42.247852
-13.3184,0,0.8825,4,285,0,2,0,0,0.44208000000000025,0.2691775999999998,0.275072,0.0,28.664399999999997,28.64426000000002,51.3571,46.3333,-14.019299999999992,-18.740220000000004,-14.4023,-35.1994,0.8141666666666669,0.8881,0.86,1.0,11,5,18.9635,24.4745
-22.4799,0,1.0,3,498,0,2,0,1,0.2456000000000003,0.2652479999999998,0.461728,0.58944,30.234566666666662,30.541920000000015,18.9635,15.6726,-16.733533333333327,-19.947440000000004,-13.3184,-14.3372,0.9141666666666669,0.8885,0.8825,0.7,11,5,20.3831,34.43743
8.15847,14,0.02,2,8,8,3,0,0,2.079412666666667,1.4205499999999998,0.0,0.275072,13.603269999999995,21.567902000000014,20.3831,51.3571,-9.21327666666666,-11.275866000000004,-22.4799,-14.4023,0.6341666666666669,0.6925,1.0,0.86,11,5,1.46321,1.3789581
-13.4065,24,0.896667,2,60,0,3,0,1,2.128532666666667,1.4244795999999997,5.77651,0.461728,11.906069999999994,21.207762000000017,1.46321,18.9635,-9.242643333333326,-11.089726000000002,8.15847,-13.3184,0.6388890000000003,0.7318334,0.02,0.8825,11,5,13.8719,16.289562
89.0884,28,0.0,2,0,15,3,10,0,4.093332666666667,2.5483452,0.609088,0.0,5.259997666666663,11.025318600000016,13.8719,20.3831,27.946790000000004,9.608413999999996,-13.4065,-22.4799,0.3055556666666669,0.5598333999999999,0.896667,1.0,11,5,0.444883,0.24971794
89.0884,28,0.0,2,0,15,3,1,0,4.132629333333334,3.634879599999999,5.8944,5.77651,4.920555333333328,7.321595200000017,0.444883,1.46321,54.92343333333334,30.089773999999995,89.0884,8.15847,0.29888900000000024,0.3833334,0.0,0.02,11,5,0.444883,0.6977836
89.0884,28,0.0,2,0,15,3,3,0,5.8944,4.813759599999999,5.8944,0.609088,0.444883,3.333951800000017,0.444883,13.8719,89.0884,52.40343399999999,89.0884,-13.4065,0.0,0.1833334,0.0,0.896667,11,5,0.444883,0.107897356
-11.736,0,0.84875,4,188,0,4,0,0,4.325833333333334,3.8961976,5.8944,5.8944,1.7540553333333284,3.9157898000000175,0.444883,0.444883,55.48026666666667,48.42453999999999,89.0884,89.0884,0.28291666666666687,0.3490834,0.0,0.0,11,5,4.3724,5.7935286
-4.22972,2,1.0,3,317,2,4,0,1,2.3610333333333338,3.7743799999999994,1.1887,5.8944,5.608460999999996,3.543029800000017,4.3724,0.444883,24.374226666666672,50.259896,-11.736,89.0884,0.6162500000000003,0.36974999999999997,0.84875,0.0,11,5,12.0081,10.39407
-32.3164,0,1.0,5,496,0,5,0,0,0.39623333333333366,2.5955,0.0,5.8944,6.8692566666666615,4.299507200000017,12.0081,0.444883,-16.094039999999993,25.978935999999994,-4.22972,89.0884,0.9495833333333336,0.56975,1.0,0.0,11,5,4.22727,5.5784073
-18.94,0,1.0,3,366,0,5,0,1,0.0,1.4166199999999995,0.0,1.1887,9.39872333333333,6.602690600000017,4.22727,4.3724,-18.495373333333323,4.373255999999994,-32.3164,-11.736,1.0,0.7697499999999999,1.0,0.84875,11,5,11.9608,18.946293
37.2968,28,0.065,2,8,15,1,0,0,0.6123633333333336,0.6051579999999996,0.0,0.0,7.11680333333333,7.546182000000018,11.9608,12.0081,-4.653199999999994,-5.985064000000004,-18.94,-4.22972,0.6883333333333336,0.78275,1.0,1.0,12,5,5.16234,1.5853926
-30.1689,0,0.855,7,189,0,1,0,1,0.7073286666666668,0.4243971999999996,1.83709,0.0,35.07601333333333,24.29268200000002,5.16234,4.22727,-3.93736666666666,-9.671644000000004,37.2968,-32.3164,0.6400000000000002,0.784,0.065,1.0,12,5,88.1049,65.80388
32.0407,28,0.0325,2,4,15,2,0,0,1.9746253333333337,1.1847751999999996,0.284896,0.0,31.426843333333327,22.093720000000015,88.1049,11.9608,13.05620000000001,-2.417560000000003,-30.1689,-18.94,0.3175000000000003,0.5905,0.855,1.0,12,5,1.01329,-0.28758428
-4.00849,2,0.7625,5,6,2,2,0,1,1.6733553333333335,1.3714311999999995,3.80189,1.83709,30.443169999999995,21.690530000000017,1.01329,5.16234,-0.7122299999999905,3.2440219999999966,32.0407,37.2968,0.5500000000000003,0.5429999999999999,0.0325,0.065,12,5,2.21132,12.485316
19.9748,28,0.788333,2,493,15,3,0,0,1.9942733333333338,1.6209611999999995,0.93328,0.284896,2.637286666666662,20.235820000000018,2.21132,88.1049,16.002336666666675,11.026981999999999,-4.00849,-30.1689,0.5277776666666669,0.5006666,0.7625,0.855,12,5,4.68725,8.533378
5.32555,8,0.0766667,7,0,5,3,0,1,2.5411433333333338,2.3420432,1.24765,3.80189,2.8645966666666616,19.542396000000018,4.68725,1.01329,7.097286666666675,4.632731999999997,19.9748,32.0407,0.5424999000000003,0.5029999399999999,0.788333,0.0325,12,5,1.69522,2.066871
89.0884,28,0.0,2,0,15,3,10,0,4.19485,3.4639439999999992,5.4425,0.93328,2.275771999999995,2.010385200000014,1.69522,2.21132,38.129583333333336,28.484191999999997,5.32555,-4.00849,0.2883332333333336,0.33199994,0.0766667,0.7625,12,5,0.444846,0.304734
89.0884,28,0.0,2,0,15,3,1,0,5.743766666666667,3.8824459999999994,5.8944,1.24765,0.8616373333333286,1.8966964000000144,0.444846,4.68725,61.16745000000001,39.89373199999999,89.0884,19.9748,0.025555566666666963,0.32549994,0.0,0.788333,12,5,0.444846,0.35573077
89.0884,28,0.0,2,0,15,3,3,0,5.8944,4.87467,5.8944,5.4425,0.444846,1.5434016000000141,0.444846,1.69522,89.0884,58.51311,89.0884,5.32555,0.0,0.17299994,0.0,0.0766667,12,5,0.444846,0.35436553
-10.114,0,0.85875,4,115,0,4,0,0,4.299636666666667,4.847161999999999,5.8944,5.8944,1.715880666666662,1.4575416000000143,0.444846,0.444846,56.02093333333334,52.49534999999999,89.0884,89.0884,0.2862500000000003,0.18708334,0.0,0.0,12,5,4.25795,5.9545135
-6.65199,28,0.79375,2,5,0,4,0,1,2.875156666666667,4.082853999999999,1.11011,5.8944,2.176665333333329,1.4839376000000144,4.25795,0.444846,24.107470000000006,50.099841999999995,-10.114,89.0884,0.5508333333333336,0.33049999999999996,0.85875,0.0,12,5,1.8272,6.462904
0.903553,6,0.747,2,24,4,5,0,0,1.7388466666666667,3.4010679999999995,1.62096,5.8944,2.840823333333329,1.8824324000000143,1.8272,0.444846,-5.2874789999999905,32.46287259999999,-6.65199,89.0884,0.7998333333333335,0.47989999999999994,0.79375,0.0,12,5,2.43732,0.98371446
0.466,6,0.79,5,0,4,5,0,1,2.05649,2.6347959999999992,2.48547,1.11011,1.8185999999999953,2.031719200000014,2.43732,4.25795,-1.7608123333333239,14.738392599999994,0.903553,-10.114,0.776916666666667,0.6378999999999999,0.747,0.85875,12,5,1.19128,2.8899262
31.289,28,0.025,2,0,15,1,0,0,2.1547300000000003,1.8390519999999995,2.06304,1.62096,1.3401803333333284,2.0211382000000144,1.19128,1.8272,10.886184333333341,3.1785125999999977,0.466,-6.65199,0.5206666666666669,0.6429,0.79,0.79375,13,5,0.391941,1.7477359
-30.9828,0,0.88,3,356,0,1,0,1,1.4048320000000005,1.6641851999999997,1.91568,2.48547,26.608606999999992,16.818068200000013,0.391941,2.43732,0.25740000000001,-0.9952474000000023,31.289,0.903553,0.5650000000000003,0.64715,0.025,0.747,13,5,78.2426,67.83438
15.8534,22,0.025,3,0,12,2,0,0,1.9942720000000005,2.1062651999999997,0.235776,2.06304,26.443076333333323,16.591565800000012,78.2426,1.19128,5.386533333333343,3.5058305999999972,-30.9828,0.466,0.31000000000000033,0.4934,0.88,0.79,13,5,0.694688,2.6741562
-13.0236,0,0.7775,3,434,0,2,0,1,1.6471573333333336,1.7840383999999996,3.83136,1.91568,35.83489599999999,21.81758180000001,0.694688,0.391941,-9.384333333333323,0.7203999999999979,15.8534,31.289,0.5608333333333336,0.4995,0.025,0.025,13,5,28.5674,41.247253
-3.1136,2,0.895,3,0,2,3,0,0,1.7748693333333334,1.4952127999999996,0.874336,0.235776,11.231512666666662,22.465815800000012,28.5674,78.2426,-0.09459999999999032,0.004479999999997641,-13.0236,-30.9828,0.5658333333333336,0.5205,0.7775,0.88,13,5,4.43245,7.6438413
21.3446,28,0.81,2,194,15,3,0,1,0.871062666666667,1.3360647999999997,0.618912,3.83136,15.70371666666666,25.209687600000013,4.43245,0.694688,1.7358000000000093,-1.984400000000003,-3.1136,15.8534,0.8275000000000002,0.6775,0.895,0.025,13,5,14.1113,14.257089
89.0884,28,0.0,2,0,15,3,10,0,2.5444173333333335,2.4677895999999997,1.11994,0.874336,6.329521666666661,9.650130600000015,14.1113,28.5674,35.77313333333334,22.029839999999997,21.3446,-13.0236,0.5683333333333337,0.5015000000000001,0.81,0.7775,13,5,0.444815,0.23888874
89.0884,28,0.0,2,0,15,3,1,0,4.302913333333334,2.8803976,5.8944,0.618912,5.000309999999995,9.600156000000014,0.444815,4.43245,66.50713333333333,36.67683999999999,89.0884,-3.1136,0.2700000000000003,0.4965,0.0,0.895,13,5,0.444815,0.6046678
89.0884,28,0.0,2,0,15,3,3,0,5.8944,3.8844104,5.8944,1.11994,0.444815,3.975639000000014,0.444815,14.1113,89.0884,57.09923999999999,89.0884,21.3446,0.0,0.341,0.0,0.81,13,5,0.444815,0.21053739
-11.2569,26,1.0,2,9,0,4,0,0,3.9296000000000006,3.7606279999999996,5.8944,5.8944,1.2528933333333285,3.662959000000014,0.444815,0.444815,55.63996666666667,55.47058,89.0884,89.0884,0.33333333333333365,0.362,0.0,0.0,13,5,2.86905,4.0228753
-23.6366,0,1.0,4,869,0,4,0,1,1.9648000000000003,3.53664,0.0,5.8944,30.477621666666664,18.464499000000014,2.86905,0.444815,18.064966666666667,46.47434,-11.2569,89.0884,0.666666666666667,0.4,1.0,0.0,13,5,88.119,72.75979
-18.1825,0,0.888,3,333,0,5,0,0,0.3667633333333336,2.5778179999999997,0.0,5.8944,31.311793333333327,18.965002000000013,88.119,0.444815,-17.691999999999997,25.020159999999997,-23.6366,89.0884,0.9626666666666669,0.5776,1.0,0.0,13,5,2.94733,7.3970137
-22.7878,0,1.0,5,415,0,5,0,1,0.3667633333333336,1.3989379999999998,1.10029,0.0,30.35544333333333,18.876039000000013,2.94733,2.86905,-21.535633333333333,2.6449199999999946,-18.1825,-11.2569,0.9626666666666669,0.7776,0.888,1.0,13,5,0.0,48.83931
2.44399,6,0.03,2,0,4,1,0,0,1.0020500000000003,0.6012299999999996,0.0,0.0,1.1883833333333333,18.910640000000015,0.0,88.119,-12.842103333333329,-14.683962000000005,-22.7878,-23.6366,0.6393333333333336,0.7836,1.0,1.0,14,5,0.61782,2.6431584
7.90532,14,0.0,5,0,8,1,0,1,1.2902200000000004,0.9941899999999997,1.90586,1.10029,0.43154833333333337,18.472195000000013,0.61782,2.94733,-4.146163333333329,-10.851518000000002,2.44399,-18.1825,0.34333333333333355,0.5835999999999999,0.03,0.888,14,5,0.676825,3.6529121
2.44399,6,0.385,4,0,4,2,0,0,2.095786666666667,1.4775299999999998,1.9648,0.0,0.8674750000000001,1.1099510000000143,0.676825,0.0,4.264433333333337,-5.635400000000002,7.90532,-22.7878,0.1383333333333336,0.4606,0.0,1.0,14,5,1.30778,2.3415983
-18.5588,0,1.0,4,336,0,2,0,1,1.4605000000000004,1.2574719999999995,2.4167,1.90586,20.119868333333333,12.195485000000014,1.30778,0.61782,-2.7364966666666626,-5.7106600000000025,2.44399,2.44399,0.4616666666666669,0.483,0.385,0.03,14,5,58.375,46.43706
18.1389,26,1.0,2,386,14,3,0,0,0.8055666666666671,1.2574719999999995,0.0,1.9648,26.887293333333332,16.391305000000013,58.375,0.676825,0.6746966666666706,2.474679999999998,-18.5588,7.90532,0.7950000000000003,0.483,1.0,0.0,14,5,20.9791,16.96169
-7.24741,0,1.0,3,0,0,3,0,1,0.0,0.8762999999999999,0.0,2.4167,26.45136666666667,16.267741000000015,20.9791,1.30778,-2.555769999999996,0.536399999999998,18.1389,2.44399,1.0,0.677,1.0,0.385,14,5,0.0,12.469792
89.0884,28,0.0,2,0,15,3,10,0,1.9648000000000003,1.6622199999999996,0.0,0.0,7.141296333333333,16.221333800000014,0.0,58.375,33.32663,16.773015999999995,-7.24741,-18.5588,0.666666666666667,0.677,1.0,1.0,14,5,0.444789,1.0675422
89.0884,28,0.0,2,0,15,3,1,0,3.9296000000000006,2.35776,5.8944,0.0,0.296526,16.048735600000015,0.444789,20.9791,56.976463333333335,34.10189799999999,89.0884,18.1389,0.33333333333333354,0.6,0.0,1.0,14,5,0.444789,0.15773977
89.0884,28,0.0,2,0,15,3,3,0,5.8944,3.53664,5.8944,0.0,0.444789,4.462693400000014,0.444789,0.0,89.0884,55.63133799999999,89.0884,-7.24741,0.0,0.4,0.0,1.0,14,5,0.444789,0.35951453
-23.0966,0,0.9075,3,273,0,4,0,0,4.171925333333333,3.682035199999999,5.8944,5.8944,7.340792666666666,4.493433400000014,0.444789,0.444789,51.693400000000004,47.384237999999996,89.0884,89.0884,0.3025000000000002,0.3815,0.0,0.0,14,5,21.1328,16.926136
-37.7224,0,1.0,4,371,0,4,0,1,2.2071253333333334,3.682035199999999,0.726976,5.8944,16.955529666666667,10.351233400000016,21.1328,0.444789,9.423133333333334,41.28923999999999,-23.0966,89.0884,0.6358333333333336,0.3815,0.9075,0.0,14,5,29.289,36.00636
-4.89274,0,0.863,3,57,0,5,0,0,0.6909553333333336,2.7723331999999994,0.0,5.8944,19.125606666666666,11.653279600000015,29.289,0.444789,-21.903913333333332,22.493011999999993,-37.7224,89.0884,0.9235000000000002,0.5541,1.0,0.0,14,5,6.95502,3.4015667
-12.6221,0,0.982,6,164,0,5,0,1,0.5075740000000003,1.6288195999999995,1.34589,0.726976,49.34867333333333,33.924721800000015,6.95502,21.1328,-18.41241333333333,2.1509119999999955,-4.89274,-23.0966,0.9483333333333336,0.7505,0.863,0.9075,14,5,111.802,72.243
4.09508,8,0.035,6,2,5,1,0,0,1.1395840000000004,0.8291455999999997,0.176832,0.0,40.07555666666667,34.129694000000015,111.802,29.289,-4.473253333333329,-14.847752000000003,-12.6221,-37.7224,0.6266666666666668,0.7575000000000001,0.982,1.0,15,5,1.46965,3.107239
-17.4844,0,1.0,3,758,0,1,0,1,0.6909540000000004,0.6837503999999996,1.89603,1.34589,37.75721666666667,29.903134000000016,1.46965,6.95502,-8.670473333333328,-13.725312000000006,4.09508,-4.89274,0.6723333333333334,0.776,0.035,0.863,15,5,0.0,54.94531
-1.36234,4,0.215,5,6,3,2,0,0,1.6602566666666672,1.3006983999999995,0.0,0.176832,1.05843,24.386462000000016,0.0,111.802,-4.917219999999996,-6.453300000000004,-17.4844,-12.6221,0.4166666666666669,0.619,1.0,0.982,15,5,1.70564,3.8228352
-14.0147,0,0.8875,3,451,0,2,0,1,1.175606666666667,1.1199363999999998,3.08474,1.89603,11.97408,29.83877800000002,1.70564,1.46965,-10.95381333333333,-8.277692000000005,-1.36234,4.09508,0.7008333333333335,0.6239000000000001,0.215,0.035,15,5,34.2166,15.87948
-8.72846,0,0.978333,5,352,0,3,0,0,1.2181773333333337,1.1101123999999998,0.44208,0.0,29.882080000000002,18.223178000000015,34.2166,0.0,-8.035166666666662,-7.4989640000000035,-14.0147,-17.4844,0.6936110000000002,0.6231666,0.8875,1.0,15,5,53.724,43.582752
-22.7878,0,1.0,4,499,0,3,0,1,0.18993066666666694,0.7309063999999996,0.127712,3.08474,29.31353333333333,17.929248000000015,53.724,1.70564,-15.176986666666663,-12.875540000000006,-8.72846,-1.36234,0.9552776666666668,0.8161666000000001,0.978333,0.215,15,5,0.0,19.669132
89.0884,28,0.0,2,0,15,3,10,0,2.007370666666667,1.9097863999999998,0.0,0.44208,18.056255333333333,18.018201200000014,0.0,34.2166,19.190713333333335,8.439019999999996,-22.7878,-14.0147,0.6594443333333336,0.6161665999999999,1.0,0.8875,15,5,0.444766,2.6834764
89.0884,28,0.0,2,0,15,3,1,0,3.9296000000000006,2.4717183999999994,5.8944,0.127712,0.29651066666666664,17.766026400000015,0.444766,53.724,51.79633333333334,26.52916799999999,89.0884,-8.72846,0.33333333333333354,0.5731666,0.0,0.978333,15,5,0.444766,0.15781708
89.0884,28,0.0,2,0,15,3,3,0,5.8944,3.5621823999999997,5.8944,0.0,0.444766,11.011659600000016,0.444766,0.0,89.0884,47.149787999999994,89.0884,-22.7878,0.0,0.3956666,0.0,1.0,15,5,0.444766,0.4032129
-20.0559,0,0.92375,4,348,0,4,0,0,4.129354666666667,3.6564927999999997,5.8944,5.8944,7.077277333333334,4.335319600000018,0.444766,0.444766,52.706966666666666,44.88429999999999,89.0884,89.0884,0.3079166666666669,0.38475,0.0,0.0,15,5,20.3423,15.676105
